Region;French Jura
Country;France
#;2
Spring Name/Station Name;La Loue
Literature;Vivier et al. (2025)
Lat;47.011
Lon;6.299
Elev (m);530
Recharge Area (km2);200
Start Date;21.02.1969
End Date;30.12.2024
Resolution;Daily
Data Source;EDF
Data License;Permission obtained by JB Charlier
Contact For License;
Spring ID;JUR_02_FR
Date;Discharge m^3/s
1978-08-18T00:00:00.000Z;0.119
1978-08-19T00:00:00.000Z;0.1
1978-08-20T00:00:00.000Z;0.08
1978-08-21T00:00:00.000Z;0.068
1978-08-22T00:00:00.000Z;0.064
1978-08-23T00:00:00.000Z;0.057
1978-08-24T00:00:00.000Z;0.052
1978-08-25T00:00:00.000Z;0.049
1978-08-26T00:00:00.000Z;0.046
1978-08-27T00:00:00.000Z;0.044
1978-08-28T00:00:00.000Z;0.041
1978-08-29T00:00:00.000Z;0.037
1978-08-30T00:00:00.000Z;0.033
1978-08-31T00:00:00.000Z;0.058
1978-09-01T00:00:00.000Z;0.044
1978-09-02T00:00:00.000Z;0.032
1978-09-03T00:00:00.000Z;0.036
1978-09-04T00:00:00.000Z;0.036
1978-09-05T00:00:00.000Z;0.033
1978-09-06T00:00:00.000Z;0.048
1978-09-07T00:00:00.000Z;0.086
1978-09-08T00:00:00.000Z;0.068
1978-09-09T00:00:00.000Z;0.041
1978-09-10T00:00:00.000Z;0.069
1978-09-11T00:00:00.000Z;0.051
1978-09-12T00:00:00.000Z;0.089
1978-09-13T00:00:00.000Z;0.07
1978-09-14T00:00:00.000Z;0.041
1978-09-15T00:00:00.000Z;0.03
1978-09-16T00:00:00.000Z;0.028
1978-09-17T00:00:00.000Z;0.023
1978-09-18T00:00:00.000Z;0.026
1978-09-19T00:00:00.000Z;0.023
1978-09-20T00:00:00.000Z;0.028
1978-09-21T00:00:00.000Z;0.023
1978-09-22T00:00:00.000Z;0.023
1978-09-23T00:00:00.000Z;0.023
1978-09-24T00:00:00.000Z;0.023
1978-09-25T00:00:00.000Z;0.024
1978-09-26T00:00:00.000Z;0.026
1978-09-27T00:00:00.000Z;0.028
1978-09-28T00:00:00.000Z;0.044
1978-09-29T00:00:00.000Z;0.036
1978-09-30T00:00:00.000Z;0.037
1978-10-01T00:00:00.000Z;0.054
1978-10-02T00:00:00.000Z;0.037
1978-10-03T00:00:00.000Z;0.037
1978-10-04T00:00:00.000Z;0.555
1978-10-05T00:00:00.000Z;0.186
1978-10-06T00:00:00.000Z;0.106
1978-10-07T00:00:00.000Z;0.07
1978-10-08T00:00:00.000Z;0.055
1978-10-09T00:00:00.000Z;0.044
1978-10-10T00:00:00.000Z;0.037
1978-10-11T00:00:00.000Z;0.035
1978-10-12T00:00:00.000Z;0.034
1978-10-13T00:00:00.000Z;0.032
1978-10-14T00:00:00.000Z;0.031
1978-10-15T00:00:00.000Z;0.033
1978-10-16T00:00:00.000Z;0.037
1978-10-17T00:00:00.000Z;0.142
1978-10-18T00:00:00.000Z;0.402
1978-10-19T00:00:00.000Z;0.155
1978-10-20T00:00:00.000Z;0.112
1978-10-21T00:00:00.000Z;0.09
1978-10-22T00:00:00.000Z;0.079
1978-10-23T00:00:00.000Z;0.069
1978-10-24T00:00:00.000Z;0.062
1978-10-25T00:00:00.000Z;0.053
1978-10-26T00:00:00.000Z;0.038
1978-10-27T00:00:00.000Z;0.044
1978-10-28T00:00:00.000Z;0.045
1978-10-29T00:00:00.000Z;0.032
1978-10-30T00:00:00.000Z;0.035
1978-10-31T00:00:00.000Z;0.029
1978-11-01T00:00:00.000Z;0.029
1978-11-02T00:00:00.000Z;0.028
1978-11-03T00:00:00.000Z;0.024
1978-11-04T00:00:00.000Z;0.029
1978-11-05T00:00:00.000Z;0.023
1978-11-06T00:00:00.000Z;0.029
1978-11-07T00:00:00.000Z;0.029
1978-11-08T00:00:00.000Z;0.028
1978-11-09T00:00:00.000Z;0.026
1978-11-10T00:00:00.000Z;0.025
1978-11-11T00:00:00.000Z;0.023
1978-11-12T00:00:00.000Z;0.021
1978-11-13T00:00:00.000Z;0.015
1978-11-14T00:00:00.000Z;0.015
1978-11-15T00:00:00.000Z;0.015
1978-11-16T00:00:00.000Z;0.015
1978-11-17T00:00:00.000Z;0.019
1978-11-18T00:00:00.000Z;0.023
1978-11-19T00:00:00.000Z;0.023
1978-11-20T00:00:00.000Z;0.022
1978-11-21T00:00:00.000Z;0.021
1978-11-22T00:00:00.000Z;0.02
1978-11-23T00:00:00.000Z;0.018
1978-11-24T00:00:00.000Z;0.017
1978-11-25T00:00:00.000Z;0.017
1978-11-26T00:00:00.000Z;0.035
1978-11-27T00:00:00.000Z;0.031
1978-11-28T00:00:00.000Z;0.029
1978-11-29T00:00:00.000Z;0.026
1978-11-30T00:00:00.000Z;0.023
1978-12-01T00:00:00.000Z;0.023
1978-12-02T00:00:00.000Z;0.023
1978-12-03T00:00:00.000Z;0.023
1978-12-04T00:00:00.000Z;0.026
1978-12-05T00:00:00.000Z;0.234
1978-12-06T00:00:00.000Z;0.164
1978-12-07T00:00:00.000Z;0.09
1978-12-08T00:00:00.000Z;0.672
1978-12-09T00:00:00.000Z;1.31
1978-12-10T00:00:00.000Z;0.308
1978-12-11T00:00:00.000Z;0.18
1978-12-12T00:00:00.000Z;0.35
1978-12-13T00:00:00.000Z;0.888
1978-12-14T00:00:00.000Z;0.988
1978-12-15T00:00:00.000Z;1.43
1978-12-16T00:00:00.000Z;1.81
1978-12-17T00:00:00.000Z;1.47
1978-12-18T00:00:00.000Z;0.64
1978-12-19T00:00:00.000Z;0.358
1978-12-20T00:00:00.000Z;0.233
1978-12-21T00:00:00.000Z;0.166
1978-12-22T00:00:00.000Z;0.132
1978-12-23T00:00:00.000Z;0.111
1978-12-24T00:00:00.000Z;0.095
1978-12-25T00:00:00.000Z;0.102
1978-12-26T00:00:00.000Z;0.104
1978-12-27T00:00:00.000Z;0.104
1978-12-28T00:00:00.000Z;0.357
1978-12-29T00:00:00.000Z;3.05
1978-12-30T00:00:00.000Z;4.3
1978-12-31T00:00:00.000Z;4.2
1979-01-01T00:00:00.000Z;1.37
1979-01-02T00:00:00.000Z;0.531
1979-01-03T00:00:00.000Z;0.356
1979-01-04T00:00:00.000Z;0.265
1979-01-05T00:00:00.000Z;0.183
1979-01-06T00:00:00.000Z;0.136
1979-01-07T00:00:00.000Z;0.121
1979-01-08T00:00:00.000Z;0.116
1979-01-09T00:00:00.000Z;0.998
1979-01-10T00:00:00.000Z;0.716
1979-01-11T00:00:00.000Z;0.437
1979-01-12T00:00:00.000Z;0.295
1979-01-13T00:00:00.000Z;0.211
1979-01-14T00:00:00.000Z;0.18
1979-01-15T00:00:00.000Z;0.163
1979-01-16T00:00:00.000Z;0.148
1979-01-17T00:00:00.000Z;0.13
1979-01-18T00:00:00.000Z;0.121
1979-01-19T00:00:00.000Z;0.116
1979-01-20T00:00:00.000Z;1.07
1979-01-21T00:00:00.000Z;0.957
1979-01-22T00:00:00.000Z;0.75
1979-01-23T00:00:00.000Z;4.01
1979-01-24T00:00:00.000Z;1.4
1979-01-25T00:00:00.000Z;0.609
1979-01-26T00:00:00.000Z;0.408
1979-01-27T00:00:00.000Z;3.93
1979-01-28T00:00:00.000Z;5.06
1979-01-29T00:00:00.000Z;0.979
1979-01-30T00:00:00.000Z;0.569
1979-01-31T00:00:00.000Z;0.414
1979-02-01T00:00:00.000Z;0.366
1979-02-02T00:00:00.000Z;4.62
1979-02-03T00:00:00.000Z;2.63
1979-02-04T00:00:00.000Z;1.18
1979-02-05T00:00:00.000Z;3.87
1979-02-06T00:00:00.000Z;1.88
1979-02-07T00:00:00.000Z;2.22
1979-02-08T00:00:00.000Z;3.41
1979-02-09T00:00:00.000Z;1.52
1979-02-10T00:00:00.000Z;1.74
1979-02-11T00:00:00.000Z;1.99
1979-02-12T00:00:00.000Z;1.31
1979-02-13T00:00:00.000Z;0.678
1979-02-14T00:00:00.000Z;0.461
1979-02-15T00:00:00.000Z;0.38
1979-02-16T00:00:00.000Z;0.304
1979-02-17T00:00:00.000Z;0.256
1979-02-18T00:00:00.000Z;0.207
1979-02-19T00:00:00.000Z;0.172
1979-02-20T00:00:00.000Z;0.147
1979-02-21T00:00:00.000Z;0.154
1979-02-22T00:00:00.000Z;0.2
1979-02-23T00:00:00.000Z;0.18
1979-02-24T00:00:00.000Z;0.159
1979-02-25T00:00:00.000Z;0.142
1979-02-26T00:00:00.000Z;0.139
1979-02-27T00:00:00.000Z;0.144
1979-02-28T00:00:00.000Z;0.152
1979-03-01T00:00:00.000Z;0.151
1979-03-02T00:00:00.000Z;0.123
1979-03-03T00:00:00.000Z;0.261
1979-03-04T00:00:00.000Z;0.666
1979-03-05T00:00:00.000Z;0.699
1979-03-06T00:00:00.000Z;0.539
1979-03-07T00:00:00.000Z;0.623
1979-03-08T00:00:00.000Z;0.51
1979-03-09T00:00:00.000Z;0.4
1979-03-10T00:00:00.000Z;1.83
1979-03-11T00:00:00.000Z;5.87
1979-03-12T00:00:00.000Z;4.87
1979-03-13T00:00:00.000Z;2.02
1979-03-14T00:00:00.000Z;0.836
1979-03-15T00:00:00.000Z;0.605
1979-03-16T00:00:00.000Z;0.893
1979-03-17T00:00:00.000Z;0.927
1979-03-18T00:00:00.000Z;1.86
1979-03-19T00:00:00.000Z;1.28
1979-03-20T00:00:00.000Z;2.15
1979-03-21T00:00:00.000Z;0.988
1979-03-22T00:00:00.000Z;0.709
1979-03-23T00:00:00.000Z;0.983
1979-03-24T00:00:00.000Z;0.88
1979-03-25T00:00:00.000Z;0.655
1979-03-26T00:00:00.000Z;0.9
1979-03-27T00:00:00.000Z;0.796
1979-03-28T00:00:00.000Z;0.6
1979-03-29T00:00:00.000Z;0.643
1979-03-30T00:00:00.000Z;0.708
1979-03-31T00:00:00.000Z;0.739
1979-04-01T00:00:00.000Z;0.802
1979-04-02T00:00:00.000Z;0.765
1979-04-03T00:00:00.000Z;1.15
1979-04-04T00:00:00.000Z;1.39
1979-04-05T00:00:00.000Z;0.953
1979-04-06T00:00:00.000Z;0.721
1979-04-07T00:00:00.000Z;0.781
1979-04-08T00:00:00.000Z;1.1
1979-04-09T00:00:00.000Z;1.08
1979-04-10T00:00:00.000Z;0.719
1979-04-11T00:00:00.000Z;0.509
1979-04-12T00:00:00.000Z;0.485
1979-04-13T00:00:00.000Z;0.414
1979-04-14T00:00:00.000Z;0.332
1979-04-15T00:00:00.000Z;0.249
1979-04-16T00:00:00.000Z;0.216
1979-04-17T00:00:00.000Z;0.197
1979-04-18T00:00:00.000Z;0.158
1979-04-19T00:00:00.000Z;0.137
1979-04-20T00:00:00.000Z;0.133
1979-04-21T00:00:00.000Z;0.13
1979-04-22T00:00:00.000Z;0.128
1979-04-23T00:00:00.000Z;0.973
1979-04-24T00:00:00.000Z;2.95
1979-04-25T00:00:00.000Z;1.33
1979-04-26T00:00:00.000Z;1.52
1979-04-27T00:00:00.000Z;0.751
1979-04-28T00:00:00.000Z;0.741
1979-04-29T00:00:00.000Z;0.545
1979-04-30T00:00:00.000Z;0.657
1979-05-01T00:00:00.000Z;1.9
1979-05-02T00:00:00.000Z;4.11
1979-05-03T00:00:00.000Z;1.34
1979-05-04T00:00:00.000Z;1.02
1979-05-05T00:00:00.000Z;0.898
1979-05-06T00:00:00.000Z;0.692
1979-05-07T00:00:00.000Z;0.487
1979-05-08T00:00:00.000Z;0.375
1979-05-09T00:00:00.000Z;0.285
1979-05-10T00:00:00.000Z;0.223
1979-05-11T00:00:00.000Z;0.185
1979-05-12T00:00:00.000Z;0.155
1979-05-13T00:00:00.000Z;0.135
1979-05-14T00:00:00.000Z;0.127
1979-05-15T00:00:00.000Z;0.119
1979-05-16T00:00:00.000Z;0.112
1979-05-17T00:00:00.000Z;0.105
1979-05-18T00:00:00.000Z;0.098
1979-05-19T00:00:00.000Z;0.093
1979-05-20T00:00:00.000Z;0.093
1979-05-21T00:00:00.000Z;0.087
1979-05-22T00:00:00.000Z;0.094
1979-05-23T00:00:00.000Z;0.102
1979-05-24T00:00:00.000Z;0.503
1979-05-25T00:00:00.000Z;0.281
1979-05-26T00:00:00.000Z;0.177
1979-05-27T00:00:00.000Z;0.305
1979-05-28T00:00:00.000Z;0.431
1979-05-29T00:00:00.000Z;0.246
1979-05-30T00:00:00.000Z;0.193
1979-05-31T00:00:00.000Z;0.589
1979-06-01T00:00:00.000Z;1.47
1979-06-02T00:00:00.000Z;0.483
1979-06-03T00:00:00.000Z;0.519
1979-06-04T00:00:00.000Z;1.38
1979-06-05T00:00:00.000Z;2.28
1979-06-06T00:00:00.000Z;1.41
1979-06-07T00:00:00.000Z;0.647
1979-06-08T00:00:00.000Z;0.405
1979-06-09T00:00:00.000Z;0.276
1979-06-10T00:00:00.000Z;0.188
1979-06-11T00:00:00.000Z;0.138
1979-06-12T00:00:00.000Z;0.113
1979-06-13T00:00:00.000Z;0.104
1979-06-14T00:00:00.000Z;0.098
1979-06-15T00:00:00.000Z;0.179
1979-06-16T00:00:00.000Z;0.424
1979-06-17T00:00:00.000Z;0.301
1979-06-18T00:00:00.000Z;0.185
1979-06-19T00:00:00.000Z;0.142
1979-06-20T00:00:00.000Z;0.111
1979-06-21T00:00:00.000Z;0.104
1979-06-22T00:00:00.000Z;0.39
1979-06-23T00:00:00.000Z;0.276
1979-06-24T00:00:00.000Z;0.17
1979-06-25T00:00:00.000Z;0.132
1979-06-26T00:00:00.000Z;0.113
1979-06-27T00:00:00.000Z;0.112
1979-06-28T00:00:00.000Z;0.134
1979-06-29T00:00:00.000Z;0.1
1979-06-30T00:00:00.000Z;0.088
1979-07-01T00:00:00.000Z;0.081
1979-07-02T00:00:00.000Z;0.07
1979-07-03T00:00:00.000Z;0.062
1979-07-04T00:00:00.000Z;0.057
1979-07-05T00:00:00.000Z;0.051
1979-07-06T00:00:00.000Z;0.046
1979-07-07T00:00:00.000Z;0.045
1979-07-08T00:00:00.000Z;0.045
1979-07-09T00:00:00.000Z;0.042
1979-07-10T00:00:00.000Z;0.039
1979-07-11T00:00:00.000Z;0.037
1979-07-12T00:00:00.000Z;0.051
1979-07-13T00:00:00.000Z;0.357
1979-07-14T00:00:00.000Z;0.192
1979-07-15T00:00:00.000Z;0.095
1979-07-16T00:00:00.000Z;0.068
1979-07-17T00:00:00.000Z;0.056
1979-07-18T00:00:00.000Z;0.047
1979-07-19T00:00:00.000Z;0.043
1979-07-20T00:00:00.000Z;0.04
1979-07-21T00:00:00.000Z;0.038
1979-07-22T00:00:00.000Z;0.037
1979-07-23T00:00:00.000Z;0.034
1979-07-24T00:00:00.000Z;0.031
1979-07-25T00:00:00.000Z;0.03
1979-07-26T00:00:00.000Z;0.03
1979-07-27T00:00:00.000Z;0.031
1979-07-28T00:00:00.000Z;0.03
1979-07-29T00:00:00.000Z;0.03
1979-07-30T00:00:00.000Z;0.03
1979-07-31T00:00:00.000Z;0.026
1979-08-01T00:00:00.000Z;0.023
1979-08-02T00:00:00.000Z;0.023
1979-08-03T00:00:00.000Z;0.023
1979-08-04T00:00:00.000Z;0.023
1979-08-05T00:00:00.000Z;0.023
1979-08-06T00:00:00.000Z;0.023
1979-08-07T00:00:00.000Z;0.023
1979-08-08T00:00:00.000Z;0.023
1979-08-09T00:00:00.000Z;0.028
1979-08-10T00:00:00.000Z;0.028
1979-08-11T00:00:00.000Z;0.025
1979-08-12T00:00:00.000Z;0.041
1979-08-13T00:00:00.000Z;0.032
1979-08-14T00:00:00.000Z;0.03
1979-08-15T00:00:00.000Z;0.03
1979-08-16T00:00:00.000Z;0.106
1979-08-17T00:00:00.000Z;0.089
1979-08-18T00:00:00.000Z;0.188
1979-08-19T00:00:00.000Z;0.336
1979-08-20T00:00:00.000Z;0.119
1979-08-21T00:00:00.000Z;0.072
1979-08-22T00:00:00.000Z;0.051
1979-08-23T00:00:00.000Z;0.047
1979-08-24T00:00:00.000Z;0.099
1979-08-25T00:00:00.000Z;0.076
1979-08-26T00:00:00.000Z;1.99
1979-08-27T00:00:00.000Z;0.565
1979-08-28T00:00:00.000Z;0.227
1979-08-29T00:00:00.000Z;0.128
1979-08-30T00:00:00.000Z;0.094
1979-08-31T00:00:00.000Z;0.071
1979-09-01T00:00:00.000Z;0.061
1979-09-02T00:00:00.000Z;0.055
1979-09-03T00:00:00.000Z;0.069
1979-09-04T00:00:00.000Z;0.072
1979-09-05T00:00:00.000Z;0.055
1979-09-06T00:00:00.000Z;0.045
1979-09-07T00:00:00.000Z;0.041
1979-09-08T00:00:00.000Z;0.038
1979-09-09T00:00:00.000Z;0.025
1979-09-10T00:00:00.000Z;0.03
1979-09-11T00:00:00.000Z;0.025
1979-09-12T00:00:00.000Z;0.023
1979-09-13T00:00:00.000Z;0.023
1979-09-14T00:00:00.000Z;0.023
1979-09-15T00:00:00.000Z;0.028
1979-09-16T00:00:00.000Z;0.028
1979-09-17T00:00:00.000Z;0.026
1979-09-18T00:00:00.000Z;0.024
1979-09-19T00:00:00.000Z;0.023
1979-09-20T00:00:00.000Z;0.023
1979-09-21T00:00:00.000Z;0.036
1979-09-22T00:00:00.000Z;0.037
1979-09-23T00:00:00.000Z;0.032
1979-09-24T00:00:00.000Z;0.029
1979-09-25T00:00:00.000Z;0.026
1979-09-26T00:00:00.000Z;0.023
1979-09-27T00:00:00.000Z;0.023
1979-09-28T00:00:00.000Z;0.023
1979-09-29T00:00:00.000Z;0.023
1979-09-30T00:00:00.000Z;0.023
1979-10-01T00:00:00.000Z;0.023
1979-10-02T00:00:00.000Z;0.023
1979-10-03T00:00:00.000Z;0.023
1979-10-04T00:00:00.000Z;0.023
1979-10-05T00:00:00.000Z;0.025
1979-10-06T00:00:00.000Z;0.026
1979-10-07T00:00:00.000Z;0.028
1979-10-08T00:00:00.000Z;0.029
1979-10-09T00:00:00.000Z;0.028
1979-10-10T00:00:00.000Z;0.026
1979-10-11T00:00:00.000Z;0.024
1979-10-12T00:00:00.000Z;0.039
1979-10-13T00:00:00.000Z;0.036
1979-10-14T00:00:00.000Z;0.378
1979-10-15T00:00:00.000Z;0.649
1979-10-16T00:00:00.000Z;0.143
1979-10-17T00:00:00.000Z;0.196
1979-10-18T00:00:00.000Z;0.139
1979-10-19T00:00:00.000Z;0.08
1979-10-20T00:00:00.000Z;0.063
1979-10-21T00:00:00.000Z;0.055
1979-10-22T00:00:00.000Z;0.152
1979-10-23T00:00:00.000Z;1.24
1979-10-24T00:00:00.000Z;0.718
1979-10-25T00:00:00.000Z;0.305
1979-10-26T00:00:00.000Z;0.186
1979-10-27T00:00:00.000Z;0.129
1979-10-28T00:00:00.000Z;0.103
1979-10-29T00:00:00.000Z;0.092
1979-10-30T00:00:00.000Z;0.082
1979-10-31T00:00:00.000Z;0.071
1979-11-01T00:00:00.000Z;0.063
1979-11-02T00:00:00.000Z;0.062
1979-11-03T00:00:00.000Z;0.062
1979-11-04T00:00:00.000Z;0.062
1979-11-05T00:00:00.000Z;0.335
1979-11-06T00:00:00.000Z;2.58
1979-11-07T00:00:00.000Z;3.34
1979-11-08T00:00:00.000Z;3.41
1979-11-09T00:00:00.000Z;1.53
1979-11-10T00:00:00.000Z;0.861
1979-11-11T00:00:00.000Z;0.698
1979-11-12T00:00:00.000Z;1.12
1979-11-13T00:00:00.000Z;3.69
1979-11-14T00:00:00.000Z;2
1979-11-15T00:00:00.000Z;0.865
1979-11-16T00:00:00.000Z;0.495
1979-11-17T00:00:00.000Z;0.435
1979-11-18T00:00:00.000Z;0.38
1979-11-19T00:00:00.000Z;0.32
1979-11-20T00:00:00.000Z;0.29
1979-11-21T00:00:00.000Z;0.265
1979-11-22T00:00:00.000Z;0.23
1979-11-23T00:00:00.000Z;0.21
1979-11-24T00:00:00.000Z;0.18
1979-11-25T00:00:00.000Z;0.15
1979-11-26T00:00:00.000Z;0.125
1979-11-27T00:00:00.000Z;0.107
1979-11-28T00:00:00.000Z;0.1
1979-11-29T00:00:00.000Z;0.094
1979-11-30T00:00:00.000Z;0.086
1979-12-01T00:00:00.000Z;0.076
1979-12-02T00:00:00.000Z;0.069
1979-12-03T00:00:00.000Z;0.065
1979-12-04T00:00:00.000Z;0.061
1979-12-05T00:00:00.000Z;0.057
1979-12-06T00:00:00.000Z;0.054
1979-12-07T00:00:00.000Z;0.054
1979-12-08T00:00:00.000Z;0.054
1979-12-09T00:00:00.000Z;0.056
1979-12-10T00:00:00.000Z;1.8
1979-12-11T00:00:00.000Z;4.04
1979-12-12T00:00:00.000Z;1.82
1979-12-13T00:00:00.000Z;0.694
1979-12-14T00:00:00.000Z;1.17
1979-12-15T00:00:00.000Z;3.29
1979-12-16T00:00:00.000Z;1.38
1979-12-17T00:00:00.000Z;2.8
1979-12-18T00:00:00.000Z;2.8
1979-12-19T00:00:00.000Z;1.18
1979-12-20T00:00:00.000Z;0.75
1979-12-21T00:00:00.000Z;0.546
1979-12-22T00:00:00.000Z;0.434
1979-12-23T00:00:00.000Z;0.321
1979-12-24T00:00:00.000Z;0.259
1979-12-25T00:00:00.000Z;0.243
1979-12-26T00:00:00.000Z;0.227
1979-12-27T00:00:00.000Z;0.21
1979-12-28T00:00:00.000Z;1.05
1979-12-29T00:00:00.000Z;0.754
1979-12-30T00:00:00.000Z;0.523
1979-12-31T00:00:00.000Z;0.419
1980-01-01T00:00:00.000Z;0.361
1980-01-02T00:00:00.000Z;0.318
1980-01-03T00:00:00.000Z;0.275
1980-01-04T00:00:00.000Z;0.489
1980-01-05T00:00:00.000Z;4.33
1980-01-06T00:00:00.000Z;1.72
1980-01-07T00:00:00.000Z;1.31
1980-01-08T00:00:00.000Z;0.814
1980-01-09T00:00:00.000Z;0.542
1980-01-10T00:00:00.000Z;0.427
1980-01-11T00:00:00.000Z;0.371
1980-01-12T00:00:00.000Z;0.314
1980-01-13T00:00:00.000Z;0.248
1980-01-14T00:00:00.000Z;0.203
1980-01-15T00:00:00.000Z;0.183
1980-01-16T00:00:00.000Z;0.152
1980-01-17T00:00:00.000Z;0.124
1980-01-18T00:00:00.000Z;0.112
1980-01-19T00:00:00.000Z;0.104
1980-01-20T00:00:00.000Z;0.101
1980-01-21T00:00:00.000Z;0.088
1980-01-22T00:00:00.000Z;1.39
1980-01-23T00:00:00.000Z;1.73
1980-01-24T00:00:00.000Z;7.53
1980-01-25T00:00:00.000Z;3.04
1980-01-26T00:00:00.000Z;0.893
1980-01-27T00:00:00.000Z;0.498
1980-01-28T00:00:00.000Z;0.344
1980-01-29T00:00:00.000Z;0.308
1980-01-30T00:00:00.000Z;0.376
1980-01-31T00:00:00.000Z;1.91
1980-02-01T00:00:00.000Z;1.62
1980-02-02T00:00:00.000Z;0.991
1980-02-03T00:00:00.000Z;2.31
1980-02-04T00:00:00.000Z;5.58
1980-02-05T00:00:00.000Z;2.86
1980-02-06T00:00:00.000Z;1.74
1980-02-07T00:00:00.000Z;3.38
1980-02-08T00:00:00.000Z;1.29
1980-02-09T00:00:00.000Z;0.641
1980-02-10T00:00:00.000Z;0.447
1980-02-11T00:00:00.000Z;0.443
1980-02-12T00:00:00.000Z;0.349
1980-02-13T00:00:00.000Z;0.296
1980-02-14T00:00:00.000Z;0.251
1980-02-15T00:00:00.000Z;0.21
1980-02-16T00:00:00.000Z;0.235
1980-02-17T00:00:00.000Z;0.916
1980-02-18T00:00:00.000Z;0.534
1980-02-19T00:00:00.000Z;0.397
1980-02-20T00:00:00.000Z;0.298
1980-02-21T00:00:00.000Z;0.233
1980-02-22T00:00:00.000Z;0.2
1980-02-23T00:00:00.000Z;0.146
1980-02-24T00:00:00.000Z;0.139
1980-02-25T00:00:00.000Z;0.131
1980-02-26T00:00:00.000Z;0.128
1980-02-27T00:00:00.000Z;0.127
1980-02-28T00:00:00.000Z;0.119
1980-02-29T00:00:00.000Z;0.111
1980-03-01T00:00:00.000Z;0.105
1980-03-02T00:00:00.000Z;0.1
1980-03-03T00:00:00.000Z;0.095
1980-03-04T00:00:00.000Z;0.084
1980-03-05T00:00:00.000Z;0.08
1980-03-06T00:00:00.000Z;0.074
1980-03-07T00:00:00.000Z;0.157
1980-03-08T00:00:00.000Z;0.242
1980-03-09T00:00:00.000Z;0.522
1980-03-10T00:00:00.000Z;0.626
1980-03-11T00:00:00.000Z;0.847
1980-03-12T00:00:00.000Z;0.844
1980-03-13T00:00:00.000Z;0.796
1980-03-14T00:00:00.000Z;0.695
1980-03-15T00:00:00.000Z;0.882
1980-03-16T00:00:00.000Z;0.811
1980-03-17T00:00:00.000Z;0.645
1980-03-18T00:00:00.000Z;0.476
1980-03-19T00:00:00.000Z;0.371
1980-03-20T00:00:00.000Z;0.311
1980-03-21T00:00:00.000Z;0.673
1980-03-22T00:00:00.000Z;0.862
1980-03-23T00:00:00.000Z;0.578
1980-03-24T00:00:00.000Z;0.654
1980-03-25T00:00:00.000Z;0.498
1980-03-26T00:00:00.000Z;0.412
1980-03-27T00:00:00.000Z;1.31
1980-03-28T00:00:00.000Z;2.25
1980-03-29T00:00:00.000Z;1.48
1980-03-30T00:00:00.000Z;0.877
1980-03-31T00:00:00.000Z;0.539
1980-04-01T00:00:00.000Z;0.422
1980-04-02T00:00:00.000Z;0.333
1980-04-03T00:00:00.000Z;0.269
1980-04-04T00:00:00.000Z;0.466
1980-04-05T00:00:00.000Z;0.801
1980-04-06T00:00:00.000Z;0.717
1980-04-07T00:00:00.000Z;0.524
1980-04-08T00:00:00.000Z;0.378
1980-04-09T00:00:00.000Z;0.292
1980-04-10T00:00:00.000Z;0.25
1980-04-11T00:00:00.000Z;0.22
1980-04-12T00:00:00.000Z;0.183
1980-04-13T00:00:00.000Z;0.165
1980-04-14T00:00:00.000Z;0.15
1980-04-15T00:00:00.000Z;0.13
1980-04-16T00:00:00.000Z;0.12
1980-04-17T00:00:00.000Z;0.133
1980-04-18T00:00:00.000Z;0.14
1980-04-19T00:00:00.000Z;0.129
1980-04-20T00:00:00.000Z;0.128
1980-04-21T00:00:00.000Z;0.246
1980-04-22T00:00:00.000Z;0.731
1980-04-23T00:00:00.000Z;0.756
1980-04-24T00:00:00.000Z;0.519
1980-04-25T00:00:00.000Z;0.375
1980-04-26T00:00:00.000Z;0.303
1980-04-27T00:00:00.000Z;0.62
1980-04-28T00:00:00.000Z;0.493
1980-04-29T00:00:00.000Z;0.362
1980-04-30T00:00:00.000Z;0.286
1980-05-01T00:00:00.000Z;0.242
1980-05-02T00:00:00.000Z;0.189
1980-05-03T00:00:00.000Z;0.163
1980-05-04T00:00:00.000Z;0.452
1980-05-05T00:00:00.000Z;0.489
1980-05-06T00:00:00.000Z;0.355
1980-05-07T00:00:00.000Z;0.577
1980-05-08T00:00:00.000Z;1.43
1980-05-09T00:00:00.000Z;3.22
1980-05-10T00:00:00.000Z;1.36
1980-05-11T00:00:00.000Z;0.61
1980-05-12T00:00:00.000Z;0.409
1980-05-13T00:00:00.000Z;0.306
1980-05-14T00:00:00.000Z;0.266
1980-05-15T00:00:00.000Z;0.22
1980-05-16T00:00:00.000Z;0.177
1980-05-17T00:00:00.000Z;0.144
1980-05-18T00:00:00.000Z;0.126
1980-05-19T00:00:00.000Z;0.116
1980-05-20T00:00:00.000Z;0.108
1980-05-21T00:00:00.000Z;0.097
1980-05-22T00:00:00.000Z;0.129
1980-05-23T00:00:00.000Z;0.117
1980-05-24T00:00:00.000Z;0.095
1980-05-25T00:00:00.000Z;0.087
1980-05-26T00:00:00.000Z;0.072
1980-05-27T00:00:00.000Z;0.07
1980-05-28T00:00:00.000Z;0.081
1980-05-29T00:00:00.000Z;0.115
1980-05-30T00:00:00.000Z;0.207
1980-05-31T00:00:00.000Z;0.32
1980-06-01T00:00:00.000Z;1.04
1980-06-02T00:00:00.000Z;1.65
1980-06-03T00:00:00.000Z;0.543
1980-06-04T00:00:00.000Z;0.332
1980-06-05T00:00:00.000Z;0.237
